0.364,0.801,0.634,0.816,0.507,0.057,0.223,0.82,0.698,0.676,0.827,0.675,0.187,498.0,50.0
0.263,0.581,0.54,0.752,0.322,0.067,0.647,0.573,0.321,0.365,0.25,0.274,0.337,109.0,77.0
0.678,0.586,0.227,0.638,0.82,0.193,0.967,0.284,0.775,0.747,0.619,0.759,0.159,109.0,82.0
0.141,0.346,0.347,0.448,0.667,0.152,0.44,0.696,0.776,0.324,0.377,0.089,0.245,107.0,84.0
0.665,0.806,0.405,0.559,0.804,0.702,0.724,0.2,0.441,0.511,0.787,0.618,0.623,105.0,86.0
0.563,0.278,0.302,0.43,0.06,0.729,0.536,0.896,0.793,0.511,0.288,0.375,0.241,102.0,90.0
0.589,0.708,0.216,0.577,0.259,0.249,0.79,0.695,0.551,0.705,0.657,0.672,0.266,101.0,92.0
0.57,0.285,0.849,0.764,0.801,0.719,0.733,0.472,0.39,0.825,0.762,0.665,0.131,101.0,93.0
0.207,0.761,0.5,0.682,0.261,0.449,0.592,0.154,0.27,0.724,0.437,0.211,0.628,100.0,94.0
0.244,0.266,0.344,0.513,0.472,0.486,0.182,0.688,0.211,0.37,0.418,0.278,0.649,99.0,94.0
0.72,0.254,0.289,0.755,0.347,0.359,0.29,0.689,0.675,0.482,0.764,0.341,0.32,97.0,95.0
0.562,0.426,0.492,0.614,0.447,0.72,0.677,0.851,0.586,0.637,0.139,0.726,0.277,96.0,95.0
0.72,0.369,0.592,0.841,0.311,0.5,0.13,0.195,0.981,0.202,0.27,0.123,0.193,94.0,95.0
0.872,0.96,0.353,0.685,0.211,0.605,0.534,0.344,0.447,0.944,0.45,0.397,0.794,94.0,96.0
0.238,0.715,0.344,0.564,0.409,0.331,0.272,0.841,0.047,0.532,0.414,0.338,0.632,93.0,100.0
0.722,0.305,0.164,0.439,0.994,0.822,0.675,0.839,0.335,0.181,0.807,0.53,0.409,93.0,102.0
0.342,0.3,0.487,0.762,0.151,0.235,0.486,0.285,0.487,0.582,0.403,0.572,0.327,92.0,103.0
0.225,0.178,0.503,0.779,0.881,0.821,0.265,0.337,0.722,0.596,0.414,0.268,0.781,92.0,105.0
0.325,0.425,0.374,0.764,0.44,0.341,0.659,0.317,0.418,0.687,0.556,0.7,0.351,92.0,106.0
0.487,0.291,0.455,0.711,0.299,0.743,0.57,0.628,0.543,0.423,0.689,0.721,0.159,89.0,110.0
0.201,0.152,0.778,0.311,0.354,0.578,0.3,0.718,0.802,0.842,0.4,0.425,0.754,88.0,116.0
0.223,0.2,0.701,0.379,0.203,0.074,0.172,0.727,0.426,0.248,0.192,0.338,0.649,88.0,120.0
0.227,0.444,0.683,0.61,0.508,0.263,0.27,0.39,0.842,0.142,0.315,0.357,0.695,88.0,124.0
0.247,0.17,0.451,0.46,0.831,0.237,0.306,0.839,0.876,0.754,0.435,0.602,0.41,87.0,124.0
0.081,0.183,0.268,0.684,0.272,0.724,0.623,0.692,0.701,0.277,0.288,0.786,0.124,87.0,125.0
0.349,0.669,0.544,0.662,0.903,0.75,0.621,0.418,0.467,0.864,0.466,0.766,0.237,86.0,132.0
0.638,0.315,0.269,0.742,0.722,0.116,0.45,0.605,0.383,0.423,0.758,0.59,0.246,86.0,135.0
0.541,0.787,0.648,0.624,0.814,0.851,0.055,0.721,0.206,0.279,0.738,0.35,0.721,84.0,139.0
0.664,0.23,0.3,0.224,0.533,0.793,0.833,0.053,0.499,0.702,0.784,0.855,0.805,84.0,139.0
0.16,0.348,0.614,0.865,0.634,0.116,0.166,0.168,0.145,0.855,0.305,0.143,0.363,83.0,155.0
0.476,0.415,0.603,0.75,0.272,0.835,0.97,0.732,0.079,0.441,0.718,0.264,0.353,82.0,156.0
0.267,0.34,0.406,0.849,0.493,0.125,0.527,0.547,0.562,0.677,0.294,0.16,0.21,80.0,160.0
0.773,0.248,0.509,0.658,0.435,0.42,0.408,0.774,0.549,0.761,0.788,0.356,0.732,78.0,167.0
0.913,0.43,0.259,0.729,0.571,0.179,0.685,0.775,0.617,0.643,0.087,0.26,0.356,77.0,168.0
0.476,0.619,0.081,0.656,0.456,0.395,0.812,0.327,0.482,0.763,0.413,0.877,0.135,77.0,169.0
0.055,0.645,0.424,0.457,0.248,0.754,0.186,0.823,0.122,0.755,0.151,0.269,0.423,76.0,172.0
0.327,0.233,0.307,0.709,0.885,0.206,0.249,0.428,0.828,0.766,0.583,0.149,0.789,75.0,173.0
0.692,0.902,0.525,0.66,0.191,0.685,0.292,0.72,0.275,0.243,0.554,0.346,0.738,74.0,183.0
0.456,0.272,0.036,0.243,0.423,0.717,0.883,0.856,0.382,0.795,0.672,0.823,0.342,73.0,183.0
0.603,0.248,0.295,0.663,0.303,0.834,0.928,0.72,0.81,0.35,0.735,0.844,0.275,72.0,187.0
0.064,0.373,0.643,0.867,0.705,0.188,0.576,0.213,0.529,0.273,0.165,0.509,0.386,71.0,190.0
0.71,0.831,0.788,0.561,0.799,0.656,0.142,0.422,0.654,0.122,0.514,0.819,0.524,71.0,195.0
0.216,0.731,0.485,0.173,0.202,0.357,0.416,0.316,0.592,0.744,0.358,0.221,0.716,70.0,206.0
0.318,0.454,0.09,0.272,0.282,0.185,0.384,0.635,0.762,0.35,0.505,0.802,0.837,69.0,206.0
0.449,0.102,0.722,0.774,0.74,0.122,0.847,0.398,0.741,0.428,0.669,0.198,0.376,69.0,209.0
0.428,0.104,0.551,0.709,0.243,0.736,0.19,0.386,0.461,0.152,0.662,0.273,0.659,68.0,212.0
0.671,0.558,0.449,0.295,0.734,0.819,0.359,0.309,0.671,0.38,0.767,0.084,0.068,68.0,219.0
0.198,0.291,0.423,0.635,0.263,0.731,0.183,0.706,0.159,0.332,0.354,0.541,0.681,67.0,225.0
0.487,0.503,0.459,0.662,0.691,0.411,0.487,0.237,0.282,0.333,0.682,0.701,0.13,66.0,226.0
0.625,0.349,0.49,0.294,0.499,0.566,0.594,0.719,0.519,0.234,0.752,0.452,0.469,66.0,229.0
0.611,0.457,0.914,0.424,0.776,0.693,0.715,0.753,0.286,0.385,0.738,0.283,0.286,66.0,231.0
0.131,0.179,0.475,0.684,0.317,0.2,0.233,0.255,0.482,0.581,0.25,0.551,0.603,63.0,239.0
0.161,0.478,0.642,0.403,0.332,0.222,0.263,0.64,0.406,0.46,0.245,0.448,0.464,61.0,241.0
0.361,0.626,0.627,0.763,0.222,0.485,0.615,0.496,0.426,0.37,0.2,0.753,0.389,60.0,241.0
0.256,0.173,0.533,0.353,0.32,0.361,0.281,0.431,0.603,0.143,0.311,0.916,0.388,58.0,244.0
0.465,0.514,0.521,0.569,0.459,0.668,0.743,0.702,0.783,0.81,0.605,0.27,0.695,57.0,245.0
0.266,0.535,0.439,0.391,0.354,0.644,0.323,0.71,0.31,0.18,0.398,0.706,0.65,56.0,246.0
0.802,0.58,0.228,0.597,0.251,0.798,0.202,0.524,1.0,0.642,0.586,0.121,0.354,54.0,247.0
0.775,0.834,0.704,0.198,0.187,0.49,0.573,0.207,0.7,0.841,0.015,0.149,0.581,52.0,248.0
0.543,0.167,0.673,0.611,0.31,0.778,0.514,0.357,0.396,0.729,0.593,0.219,0.814,51.0,264.0
0.208,0.873,0.581,0.371,0.754,0.651,0.314,0.881,0.236,0.07,0.297,0.255,0.254,51.0,273.0
0.416,0.766,0.291,0.675,0.245,0.433,0.577,0.266,0.408,0.487,0.277,0.825,0.361,51.0,281.0
0.375,0.073,0.416,0.782,0.565,0.345,0.753,0.918,0.798,0.732,0.421,0.301,0.589,50.0,286.0
0.312,0.767,0.708,0.316,0.364,0.454,0.612,0.125,0.464,0.708,0.452,0.483,0.819,49.0,294.0
0.728,0.661,0.336,0.61,0.834,0.245,0.551,0.226,0.338,0.755,0.777,0.165,0.423,49.0,297.0
0.186,0.899,0.445,0.78,0.247,0.285,0.655,0.293,0.26,0.542,0.173,0.55,0.791,49.0,299.0
0.79,0.256,0.634,0.68,0.786,0.538,0.707,0.169,0.545,0.377,0.801,0.399,0.73,47.0,299.0
0.69,0.825,0.368,0.644,0.137,0.623,0.757,0.233,0.557,0.714,0.689,0.73,0.757,47.0,303.0
0.873,0.646,0.665,0.665,0.731,0.166,0.708,0.14,0.153,0.642,0.717,0.339,0.291,46.0,310.0
0.416,0.373,0.294,0.53,0.508,0.381,0.652,0.724,0.573,0.728,0.521,0.496,0.641,46.0,311.0
0.175,0.213,0.775,0.704,0.457,0.331,0.273,0.476,0.105,0.445,0.278,0.708,0.734,45.0,313.0
0.798,0.477,0.405,0.631,0.387,0.102,0.411,0.823,0.44,0.088,0.593,0.765,0.79,44.0,317.0
0.662,0.238,0.672,0.73,0.407,0.727,0.823,0.255,0.816,0.711,0.478,0.827,0.754,44.0,320.0
0.446,0.336,0.143,0.426,0.691,0.223,0.416,0.215,0.367,0.633,0.502,0.38,0.852,44.0,322.0
0.466,0.258,0.424,0.689,0.332,0.862,0.662,0.213,0.585,0.769,0.539,0.161,0.456,44.0,326.0
0.41,0.386,0.187,0.41,0.769,0.843,0.598,0.782,0.849,0.573,0.524,0.35,0.171,43.0,329.0
0.333,0.733,0.474,0.835,0.375,0.313,0.844,0.527,0.335,0.57,0.431,0.257,0.385,42.0,333.0
0.676,0.703,0.546,0.22,0.811,0.507,0.469,0.146,0.436,0.283,0.696,0.509,0.732,40.0,336.0
0.674,0.08,0.37,0.519,0.568,0.551,0.181,0.837,0.231,0.469,0.724,0.694,0.296,38.0,348.0
0.829,0.725,0.143,0.7,0.884,0.226,0.887,0.291,0.567,0.683,0.834,0.263,0.25,38.0,354.0
0.608,0.32,0.085,0.471,0.615,0.307,0.271,0.209,0.456,0.781,0.325,0.869,0.27,38.0,354.0
0.582,0.283,0.684,0.68,0.472,0.374,0.799,0.649,0.458,0.868,0.585,0.323,0.714,38.0,354.0
0.596,0.812,0.357,0.456,0.832,0.804,0.709,0.574,0.648,0.238,0.576,0.308,0.869,38.0,355.0
0.7,0.562,0.283,0.628,0.571,0.323,0.703,0.812,0.407,0.797,0.161,0.485,0.493,37.0,357.0
0.199,0.134,0.523,0.301,0.297,0.748,0.287,0.391,0.638,0.72,0.207,0.092,0.166,36.0,357.0
0.419,0.698,0.834,0.512,0.857,0.693,0.808,0.791,0.626,0.524,0.457,0.353,0.41,34.0,358.0
0.669,0.434,0.652,0.778,0.152,0.743,0.486,0.5,0.595,0.204,0.289,0.123,0.384,34.0,362.0
0.85,0.697,0.254,0.619,0.716,0.459,0.685,0.309,0.515,0.795,0.849,0.332,0.503,34.0,364.0
0.296,0.187,0.628,0.631,0.189,0.949,0.701,0.601,0.543,0.614,0.349,0.876,0.186,34.0,364.0
0.734,0.678,0.438,0.541,0.765,0.402,0.466,0.324,0.539,0.28,0.728,0.316,0.898,33.0,365.0
0.672,0.834,0.474,0.189,0.315,0.252,0.442,0.242,0.675,0.158,0.434,0.658,0.642,33.0,368.0
0.838,0.582,0.297,0.692,0.313,0.282,0.084,0.214,0.521,0.582,0.519,0.12,0.318,32.0,395.0
0.629,0.651,0.42,0.433,0.65,0.131,0.692,0.663,0.216,0.331,0.633,0.717,0.963,31.0,400.0
0.225,0.329,0.434,0.206,0.189,0.724,0.311,0.284,0.482,0.333,0.276,0.431,0.413,31.0,402.0
0.32,0.117,0.365,0.367,0.702,0.483,0.77,0.822,0.789,0.876,0.386,0.304,0.64,30.0,408.0
0.885,0.263,0.407,0.763,0.499,0.401,0.915,0.235,0.543,0.626,0.794,0.367,0.653,30.0,414.0
0.757,0.261,0.433,0.83,0.763,0.778,0.934,0.272,0.746,0.823,0.727,0.551,0.826,30.0,417.0
0.19,0.711,0.533,0.814,0.836,0.53,0.57,0.295,0.755,0.501,0.099,0.786,0.852,30.0,418.0
0.512,0.2,0.268,0.804,0.323,0.887,0.737,0.31,0.601,0.541,0.516,0.894,0.323,30.0,425.0
0.79,0.23,0.497,0.636,0.341,0.128,0.321,0.316,0.525,0.613,0.624,0.259,0.306,28.0,431.0
0.604,0.642,0.671,0.261,0.465,0.649,0.892,0.726,0.792,0.348,0.224,0.716,0.343,28.0,458.0
0.79,0.63,0.341,0.489,0.275,0.359,0.683,0.246,0.509,0.776,0.766,0.162,0.36,28.0,465.0
0.341,0.759,0.309,0.343,0.134,0.849,0.616,0.739,0.201,0.293,0.336,0.504,0.799,27.0,472.0
0.878,0.219,0.416,0.221,0.571,0.597,0.726,0.19,0.187,0.762,0.734,0.832,0.842,27.0,483.0
0.254,0.295,0.455,0.333,0.389,0.708,0.315,0.832,0.729,0.154,0.238,0.647,0.785,26.0,492.0
0.308,0.41,0.392,0.577,0.144,0.76,0.187,0.789,0.258,0.474,0.067,0.245,0.462,26.0,496.0
0.724,0.691,0.25,0.377,0.731,0.701,0.425,0.843,0.289,0.631,0.672,0.859,0.362,26.0,497.0
0.943,0.285,0.692,0.622,0.763,0.25,0.344,0.166,0.53,0.286,0.773,0.419,0.948,26.0,498.0
0.412,0.227,0.779,0.595,0.862,0.206,0.496,0.848,0.512,0.237,0.396,0.35,0.403,26.0,500.0
0.742,0.697,0.685,0.49,0.284,0.382,0.711,0.79,0.355,0.674,0.118,0.142,0.646,26.0,502.0
0.404,0.703,0.242,0.467,0.708,0.295,0.559,0.718,0.771,0.377,0.332,0.709,0.684,25.0,502.0
0.628,0.357,0.314,0.615,0.723,0.78,0.254,0.775,0.685,0.469,0.53,0.112,0.185,25.0,509.0
0.641,0.73,0.477,0.243,0.333,0.727,0.424,0.818,0.78,0.254,0.432,0.301,0.651,25.0,510.0
0.779,0.713,0.406,0.49,0.73,0.382,0.734,0.653,0.485,0.824,0.693,0.316,0.728,24.0,510.0
0.771,0.26,0.451,0.717,0.422,0.262,0.315,0.633,0.282,0.606,0.681,0.146,0.287,24.0,523.0
0.261,0.669,0.4,0.629,0.771,0.595,0.628,0.241,0.565,0.413,0.138,0.161,0.639,24.0,539.0
0.218,0.354,0.401,0.786,0.58,0.786,0.284,0.666,0.717,0.165,0.134,0.348,0.637,23.0,542.0
0.471,0.834,0.447,0.515,0.248,0.344,0.474,0.748,0.268,0.263,0.401,0.084,0.737,23.0,545.0
0.237,0.828,0.432,0.534,0.69,0.723,0.65,0.293,0.377,0.626,0.172,0.27,0.198,23.0,546.0
0.701,0.508,0.164,0.473,0.683,0.432,0.788,0.161,0.322,0.62,0.596,0.778,0.61,23.0,558.0
0.543,0.264,0.644,0.337,0.698,0.882,0.516,0.396,0.651,0.7,0.442,0.443,0.616,23.0,567.0
0.769,0.695,0.3,0.754,0.259,0.503,0.135,0.105,0.386,0.522,0.568,0.401,0.735,23.0,570.0
0.787,0.339,0.713,0.606,0.767,0.221,0.889,0.374,0.172,0.765,0.683,0.249,0.175,23.0,577.0
0.45,0.349,0.233,0.8,0.67,0.555,0.748,0.183,0.654,0.709,0.33,0.837,0.201,22.0,594.0
0.417,0.551,0.185,0.134,0.407,0.459,0.299,0.322,0.145,0.755,0.348,0.825,0.729,22.0,604.0
0.845,0.295,0.41,0.585,0.232,0.287,0.48,0.245,0.717,0.349,0.721,0.216,0.617,21.0,622.0
0.828,0.294,0.572,0.534,0.46,0.679,0.944,0.767,0.233,0.623,0.647,0.722,0.205,21.0,625.0
0.269,0.216,0.715,0.419,0.303,0.684,0.234,0.768,0.241,0.361,0.152,0.391,0.49,21.0,627.0
0.244,0.866,0.912,0.405,0.883,0.655,0.828,0.159,0.626,0.451,0.136,0.303,0.476,21.0,632.0
0.294,0.638,0.571,0.479,0.857,0.815,0.649,0.702,0.395,0.354,0.193,0.351,0.197,21.0,640.0
0.797,0.896,0.401,0.849,0.754,0.379,0.722,0.303,0.436,0.78,0.587,0.33,0.813,21.0,644.0
0.617,0.8,0.448,0.661,0.756,0.554,0.518,0.63,0.451,0.62,0.421,0.129,0.665,21.0,645.0
0.295,0.389,0.058,0.508,0.678,0.507,0.754,0.816,0.422,0.701,0.156,0.79,0.751,21.0,645.0
0.318,0.3,0.272,0.773,0.712,0.371,0.099,0.797,0.255,0.31,0.178,0.186,0.574,21.0,671.0
0.685,0.366,0.611,0.442,0.686,0.678,0.785,0.798,0.242,0.128,0.499,0.836,0.285,21.0,673.0
0.323,0.279,0.163,0.566,0.648,0.218,0.657,0.357,0.288,0.309,0.197,0.757,0.017,20.0,675.0
0.342,0.289,0.636,0.263,0.367,0.779,0.327,0.633,0.718,0.218,0.236,0.334,0.736,20.0,688.0
0.481,0.344,0.187,0.57,0.708,0.272,0.414,0.123,0.57,0.267,0.328,0.929,0.265,20.0,701.0
0.708,0.271,0.558,0.33,0.322,0.577,0.903,0.815,0.301,0.611,0.494,0.445,0.251,20.0,702.0
0.673,0.51,0.568,0.272,0.177,0.787,0.38,0.402,0.719,0.62,0.198,0.767,0.751,20.0,737.0
0.356,0.471,0.27,0.659,0.105,0.802,0.307,0.275,0.731,0.18,0.114,0.334,0.498,20.0,748.0
0.368,0.729,0.425,0.499,0.182,0.837,0.466,0.138,0.565,0.69,0.198,0.148,0.221,20.0,754.0
0.316,0.184,0.359,0.872,0.685,0.372,0.169,0.7,0.309,0.43,0.168,0.21,0.712,20.0,757.0
0.925,0.775,0.633,0.309,0.229,0.405,0.478,0.406,0.122,0.851,0.394,0.201,0.792,20.0,763.0
0.475,0.23,0.506,0.138,0.483,0.813,0.27,0.286,0.449,0.015,0.275,0.785,0.748,20.0,771.0
0.786,0.755,0.403,0.792,0.154,0.86,0.759,0.742,0.367,0.319,0.246,0.184,0.351,20.0,779.0
0.779,0.316,0.273,0.158,0.315,0.877,0.139,0.485,0.453,0.261,0.281,0.08,0.226,20.0,787.0
0.649,0.377,0.716,0.283,0.72,0.098,0.818,0.561,0.53,0.699,0.327,0.392,0.432,20.0,788.0
0.881,0.314,0.744,0.442,0.772,0.21,0.759,0.202,0.235,0.778,0.534,0.135,0.248,20.0,797.0
0.551,0.247,0.239,0.166,0.68,0.787,0.622,0.228,0.571,0.858,0.22,0.444,0.457,20.0,808.0
0.797,0.78,0.522,0.713,0.292,0.54,0.916,0.222,0.344,0.716,0.42,0.295,0.499,20.0,816.0
0.391,0.512,0.345,0.67,0.7,0.469,0.441,0.274,0.285,0.537,0.002,0.264,0.906,20.0,824.0
0.563,0.458,0.448,0.643,0.272,0.162,0.382,0.466,0.747,0.244,0.152,0.21,0.696,20.0,860.0
0.681,0.87,0.43,0.526,0.791,0.409,0.729,0.29,0.735,0.008,0.362,0.414,0.969,20.0,863.0
0.66,0.225,0.389,0.392,0.406,0.808,0.908,0.697,0.515,0.805,0.291,0.765,0.737,20.0,897.0
0.776,0.614,0.43,0.337,0.393,0.81,0.214,0.65,0.332,0.404,0.188,0.794,0.222,20.0,908.0
0.798,0.759,0.259,0.756,0.33,0.119,0.78,0.225,0.183,0.642,0.154,0.671,0.739,20.0,927.0
0.809,0.43,0.538,0.325,0.704,0.726,0.514,0.146,0.558,0.67,0.258,0.089,0.359,20.0,945.0
